Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 04/05  22:00:00,1.12536057310514,0.590023093940617,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.356933465017874,7.321055179229459E-002,0.217845457523059,0.462296086711915,0.558177903876166 
 04/05  23:00:00,0.861698987853841,0.469249663384816,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.246608522632240,5.058184272744180E-002,0.147706913176347,0.401726697257812,0.441576785772702 
 04/05  24:00:00,0.598094508656171,0.338777050510835,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.126549091048742,2.595646761875748E-002,9.822476913727689E-002,0.332289168791397,0.315887365651543 
 04/06  01:00:00,0.498690251695424,0.278335086265674,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.787637906796342E-002,1.597321923576516E-002,8.381484540687240E-002,0.305950795924824,0.257259715898832 
 04/06  02:00:00,0.451592425753588,0.263797062786956,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,7.154747547045819E-002,0.302403540319900,0.242966044540308 
 04/06  03:00:00,0.439864331576484,0.270045217489743,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,6.407608801926525E-002,0.298146833593987,0.249507421787329 
 04/06  04:00:00,0.438424967062421,0.318746047271789,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,7.389926005084047E-002,0.286884297048351,0.298984069550995 
 04/06  05:00:00,0.488106690455973,0.533898189123723,0.000000000000000E+000,7.167574992486546E-003,0.000000000000000E+000,2.168264165220536E-004,2.168264165220536E-004,2.168264165220536E-004,5.516243794388505E-002,1.131435998817075E-002,8.619823570287033E-002,0.320139818344528,0.504677835283612 
 04/06  06:00:00,0.633239671487379,0.925890867299351,0.000000000000000E+000,1.572915746396827E-002,0.000000000000000E+000,4.749659267679346E-004,4.749659267679346E-004,4.749659267679346E-004,9.085576449631344E-002,1.863541789527239E-002,0.138308432905419,0.369890078203606,0.884681892502020 
 04/06  07:00:00,0.856123547007729,1.03885193342101,0.000000000000000E+000,2.427006849868779E-002,0.000000000000000E+000,7.274308342031963E-004,7.274308342031963E-004,7.274308342031963E-004,0.168732143564277,3.460862349167664E-002,0.213944392031827,0.393035921025746,0.987507650004680 
 04/06  08:00:00,0.790804475398227,1.12547675725759,0.000000000000000E+000,0.143725092549395,0.000000000000000E+000,4.229003319616005E-003,4.229003319616005E-003,4.229003319616005E-003,0.136283646744470,2.795312002322813E-002,0.274974524459516,0.332289168791397,0.958861979848898 
 04/06  09:00:00,0.713303241730681,0.929345737502809,0.000000000000000E+000,3.554908654001814E-002,0.000000000000000E+000,1.032950266899197E-003,1.032950266899197E-003,1.032950266899197E-003,6.489698698982695E-002,1.331101102870530E-002,0.336182328282564,0.282804953102684,0.874315678180222 
 04/06  10:00:00,0.718512660188929,0.792734252058772,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.351415192863779,0.289456057361922,0.772795119050837 
 04/06  11:00:00,0.733781329036366,0.700768333066635,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.366595180321093,0.289544738752045,0.680823091255693 
 04/06  12:00:00,0.719210291852065,0.628519797874486,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.356901619593564,0.284667262295272,0.608910540228815 
 04/06  13:00:00,0.696651157273313,0.585044692315793,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.324498850711145,0.294510896598940,0.564757357536580 
 04/06  14:00:00,0.725239033283146,0.542031867442441,0.000000000000000E+000,0.000000000000000E+000,2.805740969858202E-002,9.015841469867794E-003,3.707325116844971E-002,9.015841469867794E-003,5.191758826190433E-002,1.064880964132590E-002,0.299430055599500,0.311094316551965,0.520602186501316 
 04/06  15:00:00,0.926175718473776,0.548384122128063,0.000000000000000E+000,0.000000000000000E+000,0.160878927736518,5.134897079797127E-002,0.212227898534490,5.134897079797127E-002,5.191758826190433E-002,1.064880964132590E-002,0.307919222350081,0.328387187625979,0.525763224600985 
 04/06  16:00:00,1.22586245008997,0.601544241848661,0.000000000000000E+000,0.000000000000000E+000,0.304954143893442,9.673197371414373E-002,0.401686117607584,9.673197371414373E-002,5.516243794388505E-002,1.131435998817075E-002,0.354200033750992,0.388424488739342,0.574787684687277 
 04/06  17:00:00,1.68720286412282,0.712912966789123,0.000000000000000E+000,0.000000000000000E+000,0.511008301993703,0.161093313444407,0.672101615438109,0.161093313444407,7.463154933534169E-002,1.530765934136768E-002,0.438213351102789,0.471873676845214,0.680408026000146 
 04/06  18:00:00,1.78456955136580,0.813866663759174,0.000000000000000E+000,0.000000000000000E+000,0.501033196453198,0.165026833920743,0.666060030373940,0.165026833920743,0.136283646744470,2.795312002322813E-002,0.396885327422791,0.512312390741365,0.778576108799969 
 04/06  19:00:00,1.79018472716458,0.831522209788355,0.000000000000000E+000,0.000000000000000E+000,0.446497031577087,0.153248262185981,0.599745293763071,0.153248262185981,0.269322463756319,5.524069379141967E-002,0.321994134489507,0.528807129304268,0.795095417470242 
 04/06  20:00:00,1.87278506886324,0.774587182867539,0.000000000000000E+000,0.000000000000000E+000,0.363058165049877,0.130067228446931,0.493125393496808,0.130067228446931,0.441299503551081,9.051487717749380E-002,0.285783468298347,0.546986814279512,0.736908085933428 
 04/06  21:00:00,1.76347276034568,0.703042182347054,0.000000000000000E+000,0.000000000000000E+000,0.268858916051027,0.100926548900481,0.369785464951508,0.100926548900481,0.476992830103509,9.783592690097891E-002,0.269566832227902,0.534216694101780,0.666242753045643 
 04/06  22:00:00,1.35301557959989,0.586874714534218,0.000000000000000E+000,0.000000000000000E+000,0.163536600794854,6.411840569989186E-002,0.227655006494746,6.411840569989186E-002,0.356933465017874,7.321055179229459E-002,0.217845457523059,0.462296086711915,0.555029524469767 
 04/06  23:00:00,0.959230343627025,0.462708941730043,0.000000000000000E+000,0.000000000000000E+000,6.934417709810618E-002,2.818717867507573E-002,9.753135577318192E-002,2.818717867507573E-002,0.246608522632240,5.058184272744180E-002,0.147706913176347,0.401726697257812,0.435036064117928 
 04/06  24:00:00,0.598094508656171,0.330204669821869,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.126549091048742,2.595646761875748E-002,9.822476913727689E-002,0.332289168791397,0.307314984962577 
 04/07  01:00:00,0.498690251695424,0.275647325703647,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.787637906796342E-002,1.597321923576516E-002,8.381484540687240E-002,0.305950795924824,0.254571955336804 
 04/07  02:00:00,0.451592425753588,0.264726076739399,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,7.154747547045819E-002,0.302403540319900,0.243895058492751 
 04/07  03:00:00,0.439864331576484,0.270330182652600,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,6.407608801926525E-002,0.298146833593987,0.249792386950187 
 04/07  04:00:00,0.438424967062421,0.316648377544385,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,7.389926005084047E-002,0.286884297048351,0.296886399823594 
 04/07  05:00:00,0.487889864039451,0.522945202229244,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.516243794388505E-002,1.131435998817075E-002,8.619823570287033E-002,0.320139818344528,0.500892423381621 
 04/07  06:00:00,0.632764705560612,0.905259536955781,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.085576449631344E-002,1.863541789527239E-002,0.138308432905419,0.369890078203606,0.879779719622418 
 04/07  07:00:00,0.855396116173526,1.00874150185322,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.168732143564277,3.460862349167664E-002,0.213944392031827,0.393035921025746,0.981667286935587 
 04/07  08:00:00,0.786575472078610,0.976142320710451,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.136283646744470,2.795312002322813E-002,0.274974524459516,0.332289168791397,0.953252635851157 
 04/07  09:00:00,0.712270291463783,0.887952395284398,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.489698698982695E-002,1.331101102870530E-002,0.336182328282564,0.282804953102684,0.868471422501829 
 04/07  10:00:00,0.718512660188929,0.786765935187847,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.351415192863779,0.289456057361922,0.766826802179912 
 04/07  11:00:00,0.733781329036366,0.695619577455617,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.366595180321093,0.289544738752045,0.675674335644675 
 04/07  12:00:00,0.719210291852065,0.623816962782318,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.356901619593564,0.284667262295272,0.604207705136647 
 04/07  13:00:00,0.696651157273313,0.580449807398835,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.324498850711145,0.294510896598940,0.560162472619622 
 04/07  14:00:00,0.861612846879937,0.540300492291312,0.000000000000000E+000,0.000000000000000E+000,0.133030763449537,4.041630131570462E-002,0.173447064765242,4.041630131570462E-002,5.191758826190433E-002,1.064880964132590E-002,0.299430055599500,0.311094316551965,0.518870811350186 
 04/07  15:00:00,1.06946310268814,0.546958230360245,0.000000000000000E+000,0.000000000000000E+000,0.271975771832574,8.353951091627415E-002,0.355515282748849,8.353951091627415E-002,5.191758826190433E-002,1.064880964132590E-002,0.307919222350081,0.328387187625979,0.524337332833167 
 04/07  16:00:00,1.35772106605869,0.599916981980468,0.000000000000000E+000,0.000000000000000E+000,0.406835954635381,0.126708778940923,0.533544733576304,0.126708778940923,5.516243794388505E-002,1.131435998817075E-002,0.354200033750992,0.388424488739342,0.573160424819084 
 04/07  17:00:00,1.77811340986653,0.710871933958145,0.000000000000000E+000,0.000000000000000E+000,0.580231342743358,0.182780818438453,0.763012161181813,0.182780818438453,7.463154933534169E-002,1.530765934136768E-002,0.438213351102789,0.471873676845214,0.678366993169166 
 04/07  18:00:00,1.82167584815341,0.811458340198842,0.000000000000000E+000,0.000000000000000E+000,0.526899068140906,0.176267259020647,0.703166327161553,0.176267259020647,0.136283646744470,2.795312002322813E-002,0.396885327422791,0.512312390741365,0.776167785239637 
 04/07  19:00:00,1.77181270797571,0.829066382667045,0.000000000000000E+000,0.000000000000000E+000,0.429216972923270,0.152156301650927,0.581373274574198,0.152156301650927,0.269322463756319,5.524069379141967E-002,0.321994134489507,0.528807129304268,0.792639590348932 
 04/07  20:00:00,1.75201427340687,0.772350402867397,0.000000000000000E+000,0.000000000000000E+000,0.270952755430995,0.101401842609441,0.372354598040437,0.101401842609441,0.441299503551081,9.051487717749380E-002,0.285783468298347,0.546986814279512,0.734671305933286 
 04/07  21:00:00,1.60217953124449,0.701076251350072,0.000000000000000E+000,0.000000000000000E+000,0.150563632070638,5.792860377968344E-002,0.208492235850321,5.792860377968344E-002,0.476992830103509,9.783592690097891E-002,0.269566832227902,0.534216694101780,0.664276822048663 
 04/07  22:00:00,1.19445948408573,0.585373548578306,0.000000000000000E+000,0.000000000000000E+000,4.954335809798254E-002,1.955555288260571E-002,6.909891098058844E-002,1.955555288260571E-002,0.356933465017874,7.321055179229459E-002,0.217845457523059,0.462296086711915,0.553528358513858 
 04/07  23:00:00,0.861698987853841,0.463381274636393,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.246608522632240,5.058184272744180E-002,0.147706913176347,0.401726697257812,0.435708397024275 
 04/07  24:00:00,0.598094508656171,0.334987057900285,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.126549091048742,2.595646761875748E-002,9.822476913727689E-002,0.332289168791397,0.312097373040990 
 04/08  01:00:00,0.502637278928385,0.280407694572057,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.787637906796342E-002,1.597321923576516E-002,8.776187263983333E-002,0.305950795924824,0.259332324205213 
 04/08  02:00:00,0.454203666269809,0.263402267929518,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,7.415871598667921E-002,0.302403540319900,0.242571249682870 
 04/08  03:00:00,0.441229736840782,0.269585887487144,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,6.544149328356358E-002,0.298146833593987,0.249048091784730 
 04/08  04:00:00,0.441096124814820,0.322024170885622,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,7.657041780324052E-002,0.286884297048351,0.302262193164828 
 04/08  05:00:00,0.491986559916977,0.544933875907344,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.516243794388505E-002,1.131435998817075E-002,9.029493158039664E-002,0.320139818344528,0.522881097059718 
 04/08  06:00:00,0.643390226278525,0.961228026726656,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.085576449631344E-002,1.863541789527239E-002,0.148933953623333,0.369890078203606,0.935748209393294 
 04/08  07:00:00,0.876557495022185,1.07772149996859,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.168732143564277,3.460862349167664E-002,0.235105770880487,0.393035921025746,1.05064728505096 
 04/08  08:00:00,0.819012798920643,1.04868442884575,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.136283646744470,2.795312002322813E-002,0.307411851301548,0.332289168791397,1.02579474398646 
 04/08  09:00:00,0.757301385954510,0.954479166614181,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.489698698982695E-002,1.331101102870530E-002,0.381213422773294,0.282804953102684,0.934998193831609 
 04/08  10:00:00,0.769428930211213,0.843771336251948,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.402331462886063,0.289456057361922,0.823832203244016 
 04/08  11:00:00,0.786270130546387,0.742371778891787,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.419083981831112,0.289544738752045,0.722426537080845 
 04/08  12:00:00,0.767020836191561,0.664297985771463,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.404712163933058,0.284667262295272,0.644688728125792 
 04/08  13:00:00,0.781449190008599,0.616419597286469,0.000000000000000E+000,0.000000000000000E+000,3.099813694129971E-002,1.021182840884080E-002,4.120996535014036E-002,1.021182840884080E-002,5.191758826190433E-002,1.064880964132590E-002,0.368086918096288,0.294510896598940,0.596132262507256 
 04/08  14:00:00,0.942481817289803,0.573716649362894,0.000000000000000E+000,0.000000000000000E+000,0.163535391346672,5.165504035277089E-002,0.215190431699443,5.165504035277089E-002,5.191758826190433E-002,1.064880964132590E-002,0.338555659075166,0.311094316551965,0.552286968421766 
 04/08  15:00:00,1.13999908199967,0.580236730351910,0.000000000000000E+000,0.000000000000000E+000,0.296048725958933,9.294353359900571E-002,0.388992259557939,9.294353359900571E-002,5.191758826190433E-002,1.064880964132590E-002,0.344978224852520,0.328387187625979,0.557615832824832 
 04/08  16:00:00,1.42752715182094,0.640994102126388,0.000000000000000E+000,0.000000000000000E+000,0.432131540374497,0.135301330981996,0.567432871356495,0.135301330981996,5.516243794388505E-002,1.131435998817075E-002,0.390117981733050,0.388424488739342,0.614237544965004 
 04/08  17:00:00,1.89441224090150,0.760433557574143,0.000000000000000E+000,0.000000000000000E+000,0.643591130342951,0.200367903377111,0.843959033720065,0.200367903377111,7.463154933534169E-002,1.530765934136768E-002,0.473565309599511,0.471873676845214,0.727928616785166 
 04/08  18:00:00,1.92749296862709,0.876228029083576,0.000000000000000E+000,0.000000000000000E+000,0.583441820020155,0.191231284627284,0.774673104647441,0.191231284627284,0.136283646744470,2.795312002322813E-002,0.431195670410591,0.512312390741365,0.840937474124374 
 04/08  19:00:00,1.88219085245510,0.901873361868551,0.000000000000000E+000,0.000000000000000E+000,0.488682025032363,0.168824612431875,0.657506637464236,0.168824612431875,0.269322463756319,5.524069379141967E-002,0.356238916078855,0.528807129304268,0.865446569550441 
 04/08  20:00:00,1.93381628208955,0.841689100692336,0.000000000000000E+000,0.000000000000000E+000,0.381061008927997,0.138240199583238,0.519301208511235,0.138240199583238,0.441299503551081,9.051487717749380E-002,0.320638866510224,0.546986814279512,0.804010003758224 
 04/08  21:00:00,1.81284775327936,0.759034815830795,0.000000000000000E+000,0.000000000000000E+000,0.277984983007256,0.105568588924146,0.383553571931401,0.105568588924146,0.476992830103509,9.783592690097891E-002,0.305173718181688,0.534216694101780,0.722235386529386 
 04/08  22:00:00,1.39022986285539,0.631042993933202,0.000000000000000E+000,0.000000000000000E+000,0.169520956613249,6.705509857815706E-002,0.236576055191406,6.705509857815706E-002,0.356933465017874,7.321055179229459E-002,0.246138692081900,0.462296086711915,0.599197803868754 
 04/08  23:00:00,0.979049615465966,0.490182968010563,0.000000000000000E+000,0.000000000000000E+000,7.236938102621017E-002,2.944638882226943E-002,0.101815769848480,2.944638882226943E-002,0.246608522632240,5.058184272744180E-002,0.163241770939991,0.401726697257812,0.462510090398449 
 04/08  24:00:00,0.605449299088274,0.340005112902278,0.000000000000000E+000,0.000000000000000E+000,5.548840403494799E-004,2.262180560058658E-004,7.811020963553467E-004,2.262180560058658E-004,0.126549091048742,2.595646761875748E-002,0.104798457473024,0.332289168791397,0.317115428042987 
 04/09  01:00:00,0.502637278928385,0.277156999142480,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.787637906796342E-002,1.597321923576516E-002,8.776187263983333E-002,0.305950795924824,0.256081628775637 
 04/09  02:00:00,0.454203666269809,0.262767984267414,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,7.415871598667921E-002,0.302403540319900,0.241936966020766 
 04/09  03:00:00,0.441229736840782,0.269231574244225,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,6.544149328356358E-002,0.298146833593987,0.248693778541811 
 04/09  04:00:00,0.441096124814820,0.322135214670182,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,7.657041780324052E-002,0.286884297048351,0.302373236949388 
 04/09  05:00:00,0.491986559916977,0.544713517029254,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.516243794388505E-002,1.131435998817075E-002,9.029493158039664E-002,0.320139818344528,0.522660738181628 
 04/09  06:00:00,0.643390226278525,0.959435370800016,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.085576449631344E-002,1.863541789527239E-002,0.148933953623333,0.369890078203606,0.933955553466653 
 04/09  07:00:00,0.876557495022185,1.07531355142679,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.168732143564277,3.460862349167664E-002,0.235105770880487,0.393035921025746,1.04823933650915 
 04/09  08:00:00,0.819012798920643,1.04603984375655,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.136283646744470,2.795312002322813E-002,0.307411851301548,0.332289168791397,1.02315015889726 
 04/09  09:00:00,0.757301385954510,0.952182994000733,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.489698698982695E-002,1.331101102870530E-002,0.381213422773294,0.282804953102684,0.932702021218162 
 04/09  10:00:00,0.769428930211213,0.842303220485554,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.402331462886063,0.289456057361922,0.822364087477619 
 04/09  11:00:00,0.786270130546387,0.741713146552954,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.419083981831112,0.289544738752045,0.721767904742015 
 04/09  12:00:00,0.767020836191561,0.663947849883952,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.404712163933058,0.284667262295272,0.644338592238281 
 04/09  13:00:00,0.740239224658459,0.615827178411093,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.368086918096288,0.294510896598940,0.595539843631880 
 04/09  14:00:00,0.835166312007404,0.572122033409041,0.000000000000000E+000,0.000000000000000E+000,8.137170554979208E-002,2.650322086725151E-002,0.107874926417043,2.650322086725151E-002,5.191758826190433E-002,1.064880964132590E-002,0.338555659075166,0.311094316551965,0.550692352467916 
 04/09  15:00:00,1.00748621067681,0.578624630442367,0.000000000000000E+000,0.000000000000000E+000,0.193807726755547,6.267166147953129E-002,0.256479388235079,6.267166147953129E-002,5.191758826190433E-002,1.064880964132590E-002,0.344978224852520,0.328387187625979,0.556003732915292 
 04/09  16:00:00,1.27089484786743,0.639143904508623,0.000000000000000E+000,0.000000000000000E+000,0.310876918844680,9.992364855830321E-002,0.410800567402985,9.992364855830321E-002,5.516243794388505E-002,1.131435998817075E-002,0.390117981733050,0.388424488739342,0.612387347347241 
 04/09  17:00:00,1.69278798903040,0.758127592736006,0.000000000000000E+000,0.000000000000000E+000,0.486736560868954,0.155598220980007,0.642334781848962,0.155598220980007,7.463154933534169E-002,1.530765934136768E-002,0.473565309599511,0.471873676845214,0.725622651947029 
 04/09  18:00:00,1.76200821896293,0.873487018274842,0.000000000000000E+000,0.000000000000000E+000,0.456738026856524,0.152450328126755,0.609188354983278,0.152450328126755,0.136283646744470,2.795312002322813E-002,0.431195670410591,0.512312390741365,0.838196463315637 
 04/09  19:00:00,1.77877391051040,0.899052059446325,0.000000000000000E+000,0.000000000000000E+000,0.411198124615903,0.142891570903633,0.554089695519538,0.142891570903633,0.269322463756319,5.524069379141967E-002,0.356238916078855,0.528807129304268,0.862625267128214 
 04/09  20:00:00,1.86983133567887,0.839104275940450,0.000000000000000E+000,0.000000000000000E+000,0.334203566035344,0.121112696065219,0.455316262100565,0.121112696065219,0.441299503551081,9.051487717749380E-002,0.320638866510224,0.546986814279512,0.801425179006339 
 04/09  21:00:00,1.75969404600117,0.756772728483543,0.000000000000000E+000,0.000000000000000E+000,0.238871359684918,9.152850496829067E-002,0.330399864653208,9.152850496829067E-002,0.476992830103509,9.783592690097891E-002,0.305173718181688,0.534216694101780,0.719973299182134 
 04/09  22:00:00,1.34246568646176,0.629311234035923,0.000000000000000E+000,0.000000000000000E+000,0.134770030170140,5.404184862763431E-002,0.188811878797774,5.404184862763431E-002,0.356933465017874,7.321055179229459E-002,0.246138692081900,0.462296086711915,0.597466043971475 
 04/09  23:00:00,0.935108806485880,0.489045759399120,0.000000000000000E+000,0.000000000000000E+000,4.117544644956275E-002,1.669951441882990E-002,5.787496086839276E-002,1.669951441882990E-002,0.246608522632240,5.058184272744180E-002,0.163241770939991,0.401726697257812,0.461372881787005 
 04/09  24:00:00,0.604668196991921,0.340540861943424,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.126549091048742,2.595646761875748E-002,0.104798457473024,0.332289168791397,0.317651177084130 
 04/10  01:00:00,0.498690251695424,0.275563594549326,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.787637906796342E-002,1.597321923576516E-002,8.381484540687240E-002,0.305950795924824,0.254488224182483 
