Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 06/08  13:00:00,0.798552458224580,4.56580812224399,0.000000000000000E+000,3.87528055698572,0.000000000000000E+000,0.119777837580552,0.119777837580552,0.119777837580552,4.948816281097469E-002,1.078220978298593E-002,0.319023878285798,0.282368356074668,0.671078678450233 
 06/08  14:00:00,0.790687042642825,4.54998726395529,0.000000000000000E+000,3.90572965680900,0.000000000000000E+000,0.120807127545222,0.120807127545222,0.120807127545222,4.948816281097469E-002,1.078220978298593E-002,0.294229479097109,0.298268049716935,0.623713585790494 
 06/08  15:00:00,0.795734518186122,3.83973851135138,0.000000000000000E+000,3.18813601812611,0.000000000000000E+000,9.846004264481555E-002,9.846004264481555E-002,9.846004264481555E-002,5.278737422232559E-002,1.150102206866029E-002,0.301026121403993,0.314847944156729,0.629916486645897 
 06/08  16:00:00,0.876135443565875,3.29621989274280,0.000000000000000E+000,2.58246603837228,0.000000000000000E+000,7.970787811400092E-002,7.970787811400092E-002,7.970787811400092E-002,5.278737422232559E-002,1.150102206866029E-002,0.342617218823578,0.372409936647711,0.688103109348194 
 06/08  17:00:00,1.04728428590375,3.38165272840680,0.000000000000000E+000,2.53827893205111,0.000000000000000E+000,7.844543295258838E-002,7.844543295258838E-002,7.844543295258838E-002,6.598421150843892E-002,1.437627849646360E-002,0.418947793799472,0.452418555457185,0.812212240587684 
 06/08  18:00:00,1.11528607184460,3.10555260177143,0.000000000000000E+000,2.14535030185562,0.000000000000000E+000,6.632323162779674E-002,6.632323162779674E-002,6.632323162779674E-002,0.105574748444651,2.300204777987350E-002,0.382084005386279,0.491190000916397,0.926370255624937 
 06/08  19:00:00,1.13809867035258,2.60598144810816,0.000000000000000E+000,1.62563030247226,0.000000000000000E+000,5.013187817374268E-002,5.013187817374268E-002,5.013187817374268E-002,0.204551090785182,4.456647098839826E-002,0.314732547256681,0.507004669458972,0.945429823131745 
 06/08  20:00:00,1.31853931722524,2.50809552864805,0.000000000000000E+000,1.59307748979360,0.000000000000000E+000,4.918450509763899E-002,4.918450509763899E-002,4.918450509763899E-002,0.366212416504218,7.978833673111832E-002,0.281807230306979,0.524434814895680,0.878896167781897 
 06/08  21:00:00,1.49553528768589,2.52545178371883,0.000000000000000E+000,1.69332260852654,0.000000000000000E+000,5.233516892222941E-002,5.233516892222941E-002,5.233516892222941E-002,0.531172903478863,0.115729042078660,0.266994958976403,0.512191200540138,0.796850616284852 
 06/08  22:00:00,1.28457019760047,2.80631391144411,0.000000000000000E+000,2.11017221537954,0.000000000000000E+000,6.531743202566298E-002,6.531743202566298E-002,6.531743202566298E-002,0.445393456939481,9.703988622559687E-002,0.216471564029606,0.443235844690528,0.665612624420407 
 06/08  23:00:00,1.00872665312130,3.19095171255202,0.000000000000000E+000,2.64111400455742,0.000000000000000E+000,8.180741575088551E-002,8.180741575088551E-002,8.180741575088551E-002,0.310125839229834,6.756850055550720E-002,0.146949182294076,0.385163701601401,0.523308512800275 
 06/08  24:00:00,0.727546919270064,3.65630237570037,0.000000000000000E+000,3.26202035309200,0.000000000000000E+000,0.101064583148389,0.101064583148389,0.101064583148389,0.158362080870523,3.450306256342797E-002,9.791613045497836E-002,0.318589048543143,0.372338337311868 
 06/09  01:00:00,0.623267447803234,3.96555660127891,0.000000000000000E+000,3.64230259303302,0.000000000000000E+000,0.112803697926609,0.112803697926609,0.112803697926609,9.567709749201676E-002,2.084560181646811E-002,8.349244294370009E-002,0.293336593934840,0.303049654289929 
 06/09  02:00:00,0.575971150378116,4.20853003494078,0.000000000000000E+000,3.90470207766347,0.000000000000000E+000,0.120896457945383,0.120896457945383,0.120896457945383,6.268500009708801E-002,1.365746438951277E-002,7.168462430934135E-002,0.289935589947189,0.283857856700543 
 06/09  03:00:00,0.570275410219427,4.40300456238342,0.000000000000000E+000,4.09474166425766,0.000000000000000E+000,0.126771394990960,0.126771394990960,0.126771394990960,6.268500009708801E-002,1.365746438951277E-002,6.419515189025571E-002,0.285854385162011,0.288573901604053 
 06/09  04:00:00,0.577447045343803,4.73460160904809,0.000000000000000E+000,4.37282174001409,0.000000000000000E+000,0.135400323289444,0.135400323289444,0.135400323289444,6.268500009708801E-002,1.365746438951277E-002,7.353604637693699E-002,0.275056197501220,0.342834626991224 
 06/09  05:00:00,0.628118565057370,5.07098444211817,0.000000000000000E+000,4.46867527062616,0.000000000000000E+000,0.138342247891269,0.138342247891269,0.138342247891269,6.598421150843892E-002,1.437627849646360E-002,8.536320358615601E-002,0.306940609885441,0.581167804019257 
 06/09  06:00:00,0.755357105490873,5.55743499394427,0.000000000000000E+000,4.50706736781215,0.000000000000000E+000,0.139513888884185,0.139513888884185,0.139513888884185,8.907869138789609E-002,1.940797724511937E-002,0.135604843471835,0.354639690812237,1.02594085501610 
 06/09  07:00:00,0.905153762257561,4.87990654679600,0.000000000000000E+000,3.70599946098078,0.000000000000000E+000,0.114525929549372,0.114525929549372,0.114525929549372,0.141866023813768,3.090899202867384E-002,0.208909549344490,0.376831241831655,1.14795181139993 
 06/09  08:00:00,0.830741022023825,4.27653736792418,0.000000000000000E+000,3.13869899361674,0.000000000000000E+000,9.698169650027846E-002,9.698169650027846E-002,9.698169650027846E-002,0.105574748444651,2.300204777987350E-002,0.269481467066278,0.318589048543143,1.11589468901092 
 06/09  09:00:00,0.761178359245145,3.31161685083450,0.000000000000000E+000,2.27491724811475,0.000000000000000E+000,7.018315689835226E-002,7.018315689835226E-002,7.018315689835226E-002,5.938579704502768E-002,1.293865028256194E-002,0.330413698414181,0.271145042915422,1.01802375206308 
 06/09  10:00:00,0.756773190492846,2.59108878438926,0.000000000000000E+000,1.66933961729919,0.000000000000000E+000,5.147050494355129E-002,5.147050494355129E-002,5.147050494355129E-002,5.278737422232559E-002,1.150102206866029E-002,0.346380350176442,0.277521925392267,0.902634091347395 
 06/09  11:00:00,0.746626798437822,1.82686692959600,0.000000000000000E+000,1.00807846028173,0.000000000000000E+000,3.102209751032537E-002,3.102209751032537E-002,3.102209751032537E-002,4.948816281097469E-002,1.078220978298593E-002,0.360615364151980,0.277606950491958,0.799667537237115 
 06/09  12:00:00,0.715714577373340,1.23994203103562,0.000000000000000E+000,0.501437272934145,0.000000000000000E+000,1.539310243336415E-002,1.539310243336415E-002,1.539310243336415E-002,4.948816281097469E-002,1.078220978298593E-002,0.350008518647474,0.272930570008939,0.719705924420726 
 06/09  13:00:00,0.679917216224757,0.729325303530004,0.000000000000000E+000,3.744199714160792E-002,0.000000000000000E+000,1.142595580729061E-003,1.142595580729061E-003,1.142595580729061E-003,4.948816281097469E-002,1.078220978298593E-002,0.319023878285798,0.282368356074668,0.672434419580361 
 06/09  14:00:00,0.669879915097603,0.645673689677152,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.948816281097469E-002,1.078220978298593E-002,0.294229479097109,0.298268049716935,0.625129668321362 
